,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
267,"(10, (0.9, 0.1), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5492227979274611,0.4716610549943883,0.4835391915702797,0.5492227979274611,0.524277169485126,0.5492227979274611,0.5492227979274611,0.4823367035441339,0.4993729581668111,0.5492227979274611
268,"(10, (0.9, 0.1), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5804823556830693,0.5749286607559893,0.6113989637305699,0.5803628559505594,0.6113989637305699,0.6113989637305699,0.5589751158062852,0.570016971689198,0.6113989637305699
269,"(10, (0.9, 0.1), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5888969136694112,0.5908481078690166,0.6321243523316062,0.6007326007326007,0.6321243523316062,0.6321243523316062,0.5743762139548783,0.5889445240522734,0.6321243523316062
270,"(10, (0.9, 0.1), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5341874201787995,0.5412258303059179,0.6010362694300518,0.5666143380429095,0.6010362694300518,0.6010362694300518,0.5300840077764842,0.5484917483430929,0.6010362694300518
271,"(10, (0.9, 0.1), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6158643892339545,0.6165654265761272,0.6424870466321243,0.6042909471480901,0.6424870466321243,0.6424870466321243,0.5923440268990008,0.6111159582119624,0.6424870466321243
272,"(10, (0.9, 0.1), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.49970501474926254,0.5141455362465037,0.5751295336787565,0.5309262166405023,0.5751295336787565,0.5751295336787565,0.5003087658284288,0.527927624009958,0.5751295336787565
273,"(10, (0.9, 0.1), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5284974093264249,0.495202395523693,0.4913689324830331,0.5284974093264249,0.5023759844736336,0.5284974093264249,0.5284974093264249,0.4856661740876702,0.4958513329999738,0.5284974093264249
274,"(10, (0.9, 0.1), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.538860103626943,0.49017925247902366,0.487599447481059,0.538860103626943,0.5115805231537601,0.538860103626943,0.538860103626943,0.48606817296615645,0.4968788728858126,0.538860103626943
275,"(10, (0.9, 0.1), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5684523809523809,0.569161732050333,0.6217616580310881,0.596408534202386,0.6217616580310881,0.6217616580310881,0.5572175882879479,0.5677382525144852,0.6217616580310881
276,"(10, (0.9, 0.1), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5803108808290155,0.4860426929392447,0.4924832180504862,0.5803108808290155,0.5503593452960541,0.5803108808290155,0.5803108808290155,0.5001536098310292,0.5159953200735418,0.5803108808290155
277,"(10, (0.9, 0.1), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5647668393782384,0.4828680897646415,0.4912495639670912,0.5647668393782384,0.5266021501102877,0.5647668393782384,0.5647668393782384,0.48849816849816846,0.5096851335193304,0.5647668393782384
278,"(10, (0.9, 0.1), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5595854922279793,0.46544391281233394,0.47844824024262256,0.5595854922279793,0.5214739449820824,0.5595854922279793,0.5595854922279793,0.47845260820444896,0.5019013075387603,0.5595854922279793
279,"(10, (0.9, 0.1), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.520968660968661,0.527263628714406,0.6010362694300518,0.5716378859236002,0.6010362694300518,0.6010362694300518,0.5226017368874512,0.5379239150519683,0.6010362694300518
280,"(10, (1, 0), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.6080532212885155,0.6015533156267688,0.6269430051813472,0.5905808477237049,0.6269430051813472,0.6269430051813472,0.5747329867811796,0.5886326185346099,0.6269430051813472
281,"(10, (1, 0), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6691903706149661,0.6566292475913542,0.6632124352331606,0.6324106273473362,0.6632124352331606,0.6632124352331606,0.6273687341960434,0.6359674738100358,0.6632124352331606
282,"(10, (1, 0), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6429329371816639,0.634409151953928,0.6424870466321243,0.6061085388390994,0.6424870466321243,0.6424870466321243,0.6016690357191985,0.6160437638404263,0.6424870466321243
283,"(10, (1, 0), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.6498159083723445,0.6406312863447731,0.6476683937823834,0.6077446363160649,0.6476683937823834,0.6476683937823834,0.6025617837880454,0.6189933277639457,0.6476683937823834
284,"(10, (1, 0), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6562976067620031,0.6482298400680152,0.6528497409326425,0.6111983254840397,0.6528497409326425,0.6528497409326425,0.6070386346427082,0.625341018180539,0.6528497409326425
285,"(10, (1, 0), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.6226033152547551,0.6181051095895888,0.6269430051813472,0.5814425478078281,0.6269430051813472,0.6269430051813472,0.5739121610413435,0.5964884295987622,0.6269430051813472
286,"(10, (1, 0), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5726608187134503,0.5770498136533043,0.6010362694300518,0.5481946624803767,0.6010362694300518,0.6010362694300518,0.5320928068390628,0.5629217345297247,0.6010362694300518
287,"(10, (1, 0), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.570959920125517,0.5728769668389349,0.6062176165803109,0.5711198987871683,0.6062176165803109,0.6062176165803109,0.5533478739171817,0.5704723105839645,0.6062176165803109
288,"(10, (1, 0), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5493669961755069,0.558007351414914,0.5958549222797928,0.5532566288443322,0.5958549222797928,0.5958549222797928,0.5360484544695071,0.5609210850961601,0.5958549222797928
289,"(10, (1, 0), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5359037127702978,0.543526698418537,0.6010362694300518,0.5649398220826792,0.6010362694300518,0.6010362694300518,0.5332516243289118,0.5531064998269317,0.6010362694300518
290,"(10, (1, 0), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5377327237792354,0.5421577926699026,0.6010362694300518,0.5666143380429095,0.6010362694300518,0.6010362694300518,0.5319432120674357,0.5490733801968637,0.6010362694300518
291,"(10, (1, 0), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5595854922279793,0.4904829641671747,0.5042307491175776,0.5595854922279793,0.5140101610264359,0.5595854922279793,0.5595854922279793,0.4865075888360981,0.5147268904683577,0.5595854922279793
292,"(10, (1, 0), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5649643432252128,0.569329929163225,0.616580310880829,0.5819989534275248,0.616580310880829,0.616580310880829,0.5543630946305235,0.5718135138122541,0.616580310880829
293,"(10, (1, 0), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5173669467787114,0.5221186920364,0.5751295336787565,0.5309262166405023,0.5751295336787565,0.5751295336787565,0.5028263124648668,0.525968936419027,0.5751295336787565
294,"(10, (1, 0), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5440414507772021,0.4620526718087694,0.4694762810521689,0.5440414507772021,0.5062324053282462,0.5440414507772021,0.5440414507772021,0.4681330309901737,0.4887091278653084,0.5440414507772021
295,"(10, (1, 0), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.5273273273273273,0.5301031601549737,0.5699481865284974,0.5388576462717511,0.5699481865284974,0.5699481865284974,0.5196342741764629,0.5352849549070138,0.5699481865284974
296,"(10, (1, 0), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5596218487394958,0.5605200940479819,0.6217616580310881,0.5971742543171115,0.6217616580310881,0.6217616580310881,0.5488972118185601,0.5588768866989744,0.6217616580310881
297,"(10, (1, 0), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.4875713658322354,0.4982407995248725,0.5751295336787565,0.5376242804814234,0.5751295336787565,0.5751295336787565,0.49611219789517036,0.5179985890117662,0.5751295336787565
298,"(10, (1, 0), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.502575606513792,0.5075821757525352,0.5958549222797928,0.5681841967556253,0.5958549222797928,0.5958549222797928,0.5122873058423164,0.526033425052802,0.5958549222797928
299,"(10, (1, 0), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5531688908881892,0.5597472879310894,0.6217616580310881,0.5954997383568812,0.6217616580310881,0.6217616580310881,0.5499685134091242,0.5641617504297121,0.6217616580310881
300,"(10, (1, 0), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5667740183072556,0.5725918745047823,0.616580310880829,0.5829077492730296,0.616580310880829,0.616580310880829,0.5572783461210572,0.5751336747810185,0.616580310880829
301,"(10, (1, 0), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5803108808290155,0.5212084929757345,0.5194589611498224,0.5803108808290155,0.5556690446383032,0.5803108808290155,0.5803108808290155,0.5205208819597941,0.5298179926542432,0.5803108808290155
302,"(10, (1, 0), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906735751295337,0.505686274509804,0.5064644925327644,0.5906735751295337,0.5665480992786599,0.5906735751295337,0.5906735751295337,0.5129572882381871,0.5227738760369605,0.5906735751295337
303,"(10, (1, 0), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.47578347578347574,0.48443381604003366,0.5699481865284974,0.5419205267306534,0.5699481865284974,0.5699481865284974,0.4908183316642094,0.5070683641531568,0.5699481865284974
304,"(10, (1, 0), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.545165583964082,0.5460551324487461,0.6113989637305699,0.5835688121402407,0.6113989637305699,0.6113989637305699,0.5395439906309472,0.5512061934961237,0.6113989637305699
305,"(10, (1, 0), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.49590455840455844,0.5033905717195872,0.5854922279792746,0.5529042386185243,0.5854922279792746,0.5854922279792746,0.5044537047720097,0.522005027053942,0.5854922279792746
306,"(10, (1, 0), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5456521739130434,0.550015018397537,0.6321243523316062,0.6158032443746729,0.6321243523316062,0.6321243523316062,0.5459701285041804,0.5544241015175355,0.6321243523316062
307,"(10, (1, 0), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5007069920933743,0.5079494877596609,0.5958549222797928,0.5681841967556253,0.5958549222797928,0.5958549222797928,0.5102404598202918,0.5252375090403566,0.5958549222797928
